rating,acidity_structure,aftertaste,aroma,body,flavor,agtron,coffee_origin,est_price,roast_level,roaster,roaster_location
85,,,8.0,7.0,7.0,0/38,Not disclosed,,Very Dark,American Coffee Company,"New Orleans, Louisiana"
83,,,8.0,8.0,7.0,0/44,Not disclosed,,Very Dark,Wolfgang Puck Coffee,"Seattle, Washington"
82,,,7.0,6.0,7.0,47/66,Kona region of Hawaii and other unnamed origins,,Medium,Honolulu Coffee,"Honolulu, Hawaii"
81,,,6.0,6.0,7.0,28/29,Not disclosed,,Very Dark,Rao's Coffee Roasting,"Amherst, Massachusetts"
80,,,7.0,6.0,6.0,33/37,Not disclosed,,Dark,Espresso Express,"Belmont, Massachusetts"
92,,,8.0,8.0,8.0,55/68,"Popayan growing region, Colombia",,Medium-Light,Green Mountain Coffee,"Waterbury, Vermont"
95,,,9.0,8.0,9.0,49/66,South-central Kenya,,Medium,Bucks County Coffee,"Langhorne, Pennsylvania"
90,,,7.0,8.0,9.0,51/66,"Jinotega growing region, central Nicaragua",,Medium,Allegro Coffee,"Thornton, Colorado"
92,,,8.0,8.0,8.0,53/65,"South Kona growing district, Big Island of Hawaii",,Medium,Bay View Farm,"Honaunau, Hawaii"
90,,,7.0,7.0,8.0,42/53,Not disclosed,,Medium-Dark,Orleans Coffee Exchange,"New Orleans, Louisiana"
88,,,8.0,8.0,7.0,42/51,Central Costa Rica,,Medium-Dark,Salt Lake Roasting,"Salt Lake City, Utah"
88,,,8.0,7.0,8.0,42/51,Not disclosed,,Medium-Dark,Caribou Coffee,"Minneapolis, Minnesota"
88,,,8.0,7.0,8.0,53/61,"Huila growing region, southern Colombia",,Medium,Allegro Coffee,"Thornton, Colorado"
88,,,9.0,7.0,7.0,56/71,"Lake Atitlan basin, south-central Guatemala",,Medium-Light,Caribou Coffee,"Minneapolis, Minnesota"
87,,,7.0,7.0,8.0,50/63,"Antigua valley, central Guatemala",,Medium,Kaldi's Coffee Roasting,"St. Louis, Missouri"
87,,,8.0,7.0,7.0,49/62,"Lake Tawar basin, Aceh Province, northern Sumatra",,Medium,Hunter Bay Coffee Roasters,"Helena, Montana"
87,,,7.0,7.0,7.0,35/42,East Africa,,Dark,O'Henry's Coffees,"Homewood, Alabama"
86,,,7.0,6.0,8.0,0/40,Not disclosed,,Very Dark,Dunkin' Donuts,"Randolph, Massachusetts"
85,,,8.0,7.0,7.0,52/65,Not disclosed,,Medium,CC's Coffee,"Baton Rouge, Louisiana"
81,,,7.0,6.0,6.0,27/35,Not disclosed,,Very Dark,Starbucks Coffee,"Seattle, Washington"
81,,,7.0,6.0,7.0,33/38,Not disclosed,,Dark,Hunter Bay Coffee Roasters,"Helena, Montana"
79,,,7.0,6.0,5.0,62/83,Not disclosed,,Light,Dunkin' Donuts,"Randolph, Massachusetts"
78,,,6.0,6.0,6.0,46/55,Not disclosed,,Medium-Dark,Starbucks Coffee,"Seattle, Washington"
77,,,6.0,6.0,5.0,49/64,"Northern Sumatra, Indonesia",,Medium,Bucks County Coffee,"Langhorne, Pennsylvania"
93,,,9.0,7.0,8.0,0/0,"Yirgacheffe growing region, Ethiopia",,,Bucks County Coffee,"Langhorne, Pennsylvania"
93,,,8.0,8.0,9.0,50/66,Not disclosed,,Medium,Paradise Roasters,"Anoka, Minnesota"
91,,,8.0,8.0,8.0,37/45,Not disclosed,,Medium-Dark,Kaldi's Best Sustainable Coffees,"Madison, Wisconsin"
90,,,8.0,8.0,9.0,33/39,Not disclosed,,Dark,Doma Coffee Roasting Company,"Post Falls, Idaho"
90,,,8.0,8.0,8.0,38/44,The Americas,,Medium-Dark,Doma Coffee Roasting Company,"Post Falls, Idaho"
90,,8.0,8.0,8.0,8.0,33/35,Not disclosed,,Very Dark,Gimme! Coffee,"Ithaca, New York"
89,,,9.0,7.0,7.0,35/48,Not disclosed,,Medium-Dark,The Supreme Bean,"North Hollywood, California"
89,,,8.0,7.0,8.0,26/27,"Huila Department, south-central Colombia",,Very Dark,Neighbors Coffee,"Oklahoma City, Oklahoma"
88,,,8.0,8.0,7.0,38/54,Not disclosed,,Medium-Dark,Coffeeboy,"Ventura, California"
88,,,7.0,7.0,8.0,31/41,Not disclosed,,Dark,The Supreme Bean,"North Hollywood, California"
88,,,8.0,7.0,8.0,47/66,Not disclosed,,Medium,Vivace Espresso,"Seattle, Washington"
87,,,8.0,7.0,7.0,36/46,Not disclosed,,Medium-Dark,Baby's Coffee,"Key West, Florida"
84,,,6.0,6.0,7.0,34/39,Not disclosed,,Dark,D&M Coffee,"Ellensberg, Washington"
92,,,8.0,8.0,10.0,39/43,Not disclosed,,Medium-Dark,Flying Goat Coffee,"Healdsburg, California"
92,,,7.0,8.0,8.0,53/70,Southern India,,Medium-Light,CoffeeMaria,"Hanover Park, Illinois"
89,,,8.0,7.0,8.0,60/84,"Karnataka Estate, southern India",,Light,CoffeeMaria,"Hanover Park, Illinois"
88,,,8.0,8.0,8.0,44/52,Southern India,,Medium-Dark,Kaffe Magnum Opus,"Millville, New Jersey"
87,,,8.0,7.0,8.0,41/56,Southern India,,Medium-Dark,Finca Specialty Coffee,"New Delhi, India"
87,,,7.0,8.0,7.0,42/58,Southern India,,Medium-Dark,Kaffe Magnum Opus,"Millville, New Jersey"
87,,,8.0,7.0,7.0,43/66,Southern India,,Medium,Josuma Coffee,"Menlo Park, California"
86,,,7.0,7.0,8.0,55/76,Southern India,,Medium-Light,Coffeeboy,"Ventura, California"
85,,,7.0,7.0,7.0,58/80,Southern India,,Medium-Light,California Coffee Roasters,"Moorpark, California"
83,,,7.0,8.0,7.0,35/47,Southern India,,Medium-Dark,Mayorga Coffee Roasters,"Rockville, Maryland"
94,,,8.0,8.0,9.0,46/54,"Aranjuez, Nicaragua",,Medium-Dark,Thanksgiving Coffee,"Fort Bragg, California"
91,,,9.0,8.0,8.0,45/57,"Matagalpa growing region, Nicaragua",,Medium,Kaffe Magnum Opus,"Millville, New Jersey"
88,,,8.0,7.0,8.0,39/47,Nicaragua,,Medium-Dark,A&E Roastery,"Amherst, New Hampshire"
87,,,7.0,7.0,8.0,45/55,"Jinotega growing region, central Nicaragua",,Medium-Dark,The Roasterie,"Kansas City, Missouri"
87,,,,,,46/61,"Matagalpa growing region, Nicaragua",,Medium,Surf City Coffee,"Aptos, California"
87,,,6.0,6.0,8.0,35/41,"Jinotega growing region, central Nicaragua",,Dark,The Gourmet Coffee Bean,"Denver, Colorado"
87,,,7.0,7.0,8.0,41/51,"Segovia growing region, Nicaragua",,Medium-Dark,Our Coffee Barn,"Spring Valley, Wisconsin"
87,,,8.0,7.0,8.0,50/56,"San Juan de Rio Coco region, Nicaragua",,Medium,Flying Goat Coffee,"Healdsburg, California"
87,,,8.0,8.0,7.0,56/69,"Segovia growing region, Nicaragua",,Medium-Light,Jesus Mountain Estate,"Stockton, California"
86,,,8.0,7.0,8.0,38/45,"Segovia growing region, Nicaragua",,Medium-Dark,New Harvest Coffee Roasters,"East Providence, Rhode Island"
92,,9.0,9.0,7.0,8.0,55/77,"Nyeri growing region, south-cental Kenya",,Medium-Light,Terroir Coffee,"Acton, Massachusetts"
90,,,9.0,6.0,9.0,40/54,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia",,Medium-Dark,Moore Coffee,"Ventura, California"
92,,9.0,8.0,8.0,8.0,54/66,"Cerrado region, Minas Gerais State, Brazil",,Medium,Terroir Coffee,"Acton, Massachusetts"
90,,,7.0,8.0,8.0,39/67,Not disclosed,,Medium,Green Mountain Coffee,"Waterbury, Vermont"
88,,,8.0,7.0,8.0,51/66,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia.",,Medium,Green Mountain Coffee,"Waterbury, Vermont"
88,,,8.0,7.0,8.0,42/53,"Aceh Province, northern Sumatra",,Medium-Dark,Capricorn Coffees,"San Francisco, California"
88,,,8.0,8.0,7.0,37/40,"Harrar growing region, eastern Ethiopia",,Dark,Flying Goat Coffee,"Healdsburg, California"
87,,,8.0,8.0,8.0,/36,Southern Ethiopia,,Dark,Caffe Ibis,"Logan, Utah"
87,,,8.0,8.0,7.0,0/41,Not disclosed,,Very Dark,Peet's Coffee & Tea,"Emeryville, California"
86,,,8.0,7.0,7.0,0/55,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia",,Very Dark,The Roasterie,"Kansas City, Missouri"
86,,,7.0,7.0,8.0,0/56,"Oaxaca State, south-central Mexico",,Very Dark,Counter Culture Coffee,"Durham, North Carolina"
86,,,8.0,7.0,7.0,0/46,"Gayo Mountain growing region, Aceh Province, northern Sumatra",,Very Dark,Stone Creek Coffee,"Milwaukee, Wisconsin"
86,,,8.0,8.0,7.0,45/58,"Blue Mountain growing region, Jamaica",,Medium,Greenwich Mountain Estate,"Kingston, Jamaica"
91,,,9.0,8.0,9.0,36/48,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia",,Medium-Dark,The Supreme Bean,"North Hollywood, California"
90,,8.0,8.0,8.0,8.0,56/70,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia",,Medium-Light,Intelligentsia Coffee Roasters,"Chicago, Illinois"
90,,,8.0,8.0,8.0,41/52,South-central Kenya,,Medium-Dark,Flying Goat Coffee,"Healdsburg, California"
91,,,9.0,8.0,8.0,50/67,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia",,Medium,Surf City Coffee,"Soquel, CA"
90,,8.0,8.0,8.0,8.0,56/68,"Nyeri growing region, south-cental Kenya",,Medium-Light,Intelligentsia Coffee Roasters,"Chicago, Illinois"
90,,,8.0,8.0,8.0,54/69,"Oromio Cooperative, Yirgacheffe growing region, Sidamo Province, southern Ethiopia",,Medium-Light,Cafe Campesino,"Americus, Georgia"
88,,,8.0,8.0,8.0,45/54,"Sidamo Province, southern Ethiopia",,Medium-Dark,Thanksgiving Coffee,"Fort Bragg, California"
89,,,8.0,8.0,8.0,40/49,South-central Kenya,,Medium-Dark,Coffee Emergency,"Lincoln, Nebraska"
88,,,8.0,8.0,8.0,45/64,Tanzania,,Medium,Green Mountain Coffee,"Waterbury, Vermont"
91,,,8.0,7.0,8.0,38/45,Papua New Guinea,,Medium-Dark,Moore Coffee,"Ventura, California"
93,,,9.0,7.0,8.0,55/68,South-central Kenya,,Medium-Light,Bucks County Coffee,"Langhorne, Pennsylvania"
94,,,8.0,7.0,9.0,55/72,El Salvador,,Medium-Light,Intelligentsia Coffee,"Chicago, Illinois"
94,,9.0,9.0,9.0,9.0,53/64,El Salvador,,Medium,Stumptown Coffee Roasters,"Portland, Oregon"
93,,9.0,8.0,8.0,9.0,62/78,"Mardriz Department, Nicaragua",,Medium-Light,Terroir Select Coffees,"Acton, Massachusetts"
92,,,8.0,8.0,8.0,61/74,"El Salvador, Honduras, Nicaragua",,Medium-Light,Intelligentsia Coffee,"Chicago, Illinois"
92,,9.0,8.0,8.0,9.0,53/63,"Las Nubitas Farm, El Salvador",,Medium,Stumptown Coffee Roasters,"Portland, Oregon"
92,,9.0,8.0,8.0,8.0,57/63,"Las Nubitas Farm, El Salvador",,Medium,Intelligentsia Coffee,"Chicago, Illinois"
91,,,8.0,8.0,8.0,56/65,"Esteli Department, Nicaragua",,Medium,Intelligentsia Coffee,"Chicago, Illinois"
90,,,9.0,8.0,8.0,53/55,El Salvador,,Medium,Coffee Masters,"Spring Grove, Illinois"
90,,,7.0,9.0,8.0,46/57,"Los Naranjos Farm, El Salvador",,Medium,Origins Coffee Roasterie,"Cape Coral, Florida"
88,,,7.0,8.0,8.0,50/58,"Nueva Segovia growing region, Nicaragua",,Medium,Timothy's World Coffee,"Toronto, Canada"
87,,,7.0,8.0,7.0,47/60,"Tutule growing region, La Paz Department, southwestern Honduras",,Medium,Counter Culture Coffee Roasters,"Durham, North Carolina"
82,,,7.0,7.0,6.0,40/48,"Matagalpa growing region, Nicaragua",,Medium-Dark,Origins Coffee Roasterie,"Cape Coral, Florida"
90,,,8.0,7.0,8.0,51/61,"Norte de Santander Department, Colombia",,Medium,CC's Coffee,"Baton Rouge, Louisiana"
90,,,8.0,8.0,8.0,61/68,"San Augustin growing region, Huila Department, Colombia",,Medium-Light,The Roasterie,"Kansas City, Missouri"
89,,,8.0,7.0,8.0,60/72,"Fraijanes growing region, Guatemala",,Medium-Light,Intelligentsia Coffee,"Chicago, Illinois"
88,,,7.0,7.0,7.0,52/68,"Oaxaca State, Mexico",,Medium,Allegro Coffee,"Thornton, Colorado"
87,,,7.0,7.0,8.0,51/61,"Caldas Department, Colombia",,Medium,Bucks County Coffee,"Langhorne, Pennsylvania"
87,,,8.0,7.0,7.0,46/59,"Minas Gerais State, Brazil",,Medium,Stone Cup Roasting,"Chattanooga, Tennessee"
87,,,8.0,8.0,8.0,48/59,"Puno, Peru",,Medium,Equal Exchange,"West Bridgewater, Massachusetts"
87,,,8.0,7.0,8.0,47/53,El Salvador,,Medium-Dark,Caravan Coffee,"Newberg, Oregon"
86,,,8.0,8.0,7.0,55/66,"Kona growing region, Big Island of Hawaii",,Medium,Green Mountain Coffee,"Waterbury, Vermont"
83,,,7.0,7.0,7.0,21/23,"Oaxaca State, Mexico; Puno, Peru; Esteli Nicaragua",,Very Dark,Equal Exchange,"West Bridgewater, Massachusetts"
92,,,9.0,7.0,9.0,42/52,Not Disclosed,,Medium-Dark,Green Mountain Coffee,"Waterbury, Vermont"
92,,,8.0,7.0,8.0,46/64,Not Disclosed,,Medium,Green Mountain Coffee,"Waterbury, Vermont"
87,,,6.0,8.0,7.0,44/62,Not Disclosed,,Medium,San Giorgio Coffee Company,"Hollywood, Florida"
92,,9.0,9.0,8.0,8.0,62/79,"Mandheling growing region, North Sumatra Province, Sumatra, Indonesia",,Medium-Light,Terroir Select Coffees,"Acton, Massachusetts"
90,,,9.0,8.0,8.0,32/35,"Northern provinces of Sumatra, Indonesia",,Very Dark,Quartermaine Coffee Roasters,"Rockville, Maryland"
89,,9.0,7.0,8.0,8.0,37/41,"Mandheling growing region, North Sumatra Province, Sumatra, Indonesia",,Dark,Stumptown Coffee Roasters,"Portland, Oregon"
88,,,9.0,8.0,7.0,46/55,"Mandheling growing region, North Sumatra Province, Sumatra, Indonesia",,Medium-Dark,First Colony Coffee & Teas,"Norfolk, Virginia"
88,,,9.0,7.0,8.0,29/40,"Toraja (also Kalosi) growing region, southwestern Sulawesi, Indonesia",,Very Dark,Dazbog Coffee,"Denver, Colorado"
87,,,8.0,7.0,8.0,33/39,"Gayo growing region, Aceh Province, northern Sumatra, Indonesia",,Dark,Kaldi's Best Sustainable Coffees,"Madison, Wisconsin"
87,,,8.0,7.0,8.0,26/36,"Gayo growing region, Aceh Province, northern Sumatra, Indonesia",,Very Dark,Coffee Tea Etc.,"Goshen, Connecticut"
87,,,8.0,7.0,8.0,33/39,"Northern provinces of Sumatra, Indonesia",,Dark,Peet's Coffee & Tea,"Berkeley, California"
85,,,7.0,7.0,8.0,43/0,,,Very Dark,Bhagya Estate,"Bangalore, India"
86,,,7.0,7.0,7.0,0/43,"La Luna Estate, Tarrazu growing region, Costa Rica.",,Very Dark,Alpen Sierra,"South Lake Tahoe, California"
87,,,7.0,8.0,9.0,39/44,,,Medium-Dark,Bucks County Coffee,"Langhorne, Pennsylvania"
78,,,6.0,7.0,5.0,0/57,,,Very Dark,Hills Bros.,"Sara Lee Coffee & Tea, Harrison, New York"
90,,,7.0,9.0,7.0,41/46,"Marcala growing region, Honduras",,Medium-Dark,Coffeemaria,"Hanover Park, Illinois"
86,,,6.0,7.0,8.0,/,,,,Santa Cruz Coffee Company,"Watsonville, California"
86,,,7.0,9.0,7.0,/,,,,Plantation Coffee Roasters,"Elk Grove, California"
80,,,5.0,7.0,6.0,/,,,,Equator Estate Coffees & Teas,"San Rafael, California"
83,,,6.0,6.0,7.0,/,,,,Raven's Brew Coffee,"Ketchikan, Alaska"
85,,,8.0,7.0,8.0,/,,,,Freedom Coffee Roasters,"Chicago, Illinois"
83,,,7.0,7.0,6.0,/,,,,Nestle USA,"Glendale, California"
86,,,6.0,8.0,7.0,/,,,,St. Ives Coffee Roasters,"Gainesville, Georgia"
82,,,6.0,6.0,6.0,/,,,,Exportadora de Café Condor,"Antioquia, Colombia"
80,,,6.0,7.0,5.0,19/19,,,Very Dark,Jeremiah's Pick Gourmet Coffee,"San Francisco, California"
86,,,8.0,6.0,8.0,44/50,,,Medium-Dark,Batdorf & Bronson,"Olympia, Washington"
86,,,5.8,6.6,7.1,/,,,,Gathangu,Kenya
84,,,7.0,7.0,6.0,36/41,,,Dark,Coffee Masters,"Woodstock, Illinois"
85,,9.0,5.0,9.0,7.0,50/60,,,Medium,Dallis Bros. Coffee,"Ozone Park, NY"
89,,,8.0,7.0,8.0,41/51,,,Medium-Dark,Mr. Espresso,"Oakland, California"
77,,,7.0,7.0,5.0,/,,,,Starbucks Coffee,"West Hollywood, California"
77,,,7.0,7.0,5.0,/,,,,Salt Spring Roasting Company,"Salt Spring Island, British Colombia, Canada"
88,,,7.0,6.0,8.0,/,,,,R & R Beans,"Laurel, Maryland"
78,,,9.0,7.0,5.0,/,,,,Klatch Coffee,"Rancho Cucamonga, California"
78,,,7.0,5.0,5.0,/,,,,Starbucks Coffee,"Seattle, Washington"
79,,,7.0,6.0,6.0,/,,,,The Coffee Roaster,"Sherman Oaks, California"
79,,,9.0,5.0,5.0,/,,,,Alpen Sierra Coffee Roasters,"Lake Tahoe, California"
80,,,7.0,6.0,6.0,/,,,,Alpen Sierra Coffee Roasters,"Lake Tahoe, California"
84,,,7.0,8.0,6.0,/,,,,Timothy's World Coffee,"North York, Ontario, Canada"
85,,,9.0,6.0,7.0,/,,,,Willoughby's Coffee & Tea,"Branford, Connecticut"
79,,,6.0,7.0,5.0,/,,,,Great Northern Gourmet Coffees,"Jackson Hole, Wyoming"
72,,,5.8,5.7,5.3,/,,,,Terranova Estate,Grower
70,,,4.0,5.3,4.2,/,,,,Kowa,Grower
85,,,7.2,7.0,7.3,/,,,,Allegro Coffee Roasters,"Boulder, Colorado"
88,,,7.5,7.0,7.7,/,,,,Armeno Coffee,"Northborough, Massachusetts"
85,,,7.6,7.1,7.4,/,,,,Armeno Coffee,"Northborough, Massachusetts"
80,,,,,,/,"La Lucie Estate, Zimbabwe",,,La Lucie Estate,Zimbabwe
85,,,7.2,7.0,7.3,/,,,,Gatomboya,Kenya
89,,,7.2,7.3,8.1,/,,,,Gaturiri,Kenya
82,,,5.6,5.9,6.7,/,,,,Ichamara,Kenya
85,,,7.4,6.7,7.4,/,,,,Kiunyu AA,Kenya
88,,,7.5,7.0,7.7,/,,,,Marua,Kenya
85,,,7.6,7.1,7.4,/,,,,Muthewathi,Kenya
83,,,7.0,6.4,6.9,/,,,,Ngandu,Kenya
83,,,7.0,6.4,6.9,/,,,,Nyaithee,Kenya
82,,,5.4,6.3,6.8,/,,,,Tambaya,Kenya
87,,,8.0,7.0,7.0,45/53,,,Medium-Dark,Barnie's Coffee & Tea,"Orlando, Florida"
88,,,6.0,7.0,8.0,42/50,,,Medium-Dark,Counter Culture Coffee,"Durham, North Carolina"
76,,,5.0,6.0,5.0,41/49,,,Medium-Dark,Armeno Coffee,"Northborough, Massachusetts"
78,,,7.0,7.0,5.0,33/39,,,Dark,Heine Brothers Coffee,"Louisville, Kentucky"
80,,,7.0,6.0,5.0,38/44,,,Medium-Dark,Allegro Coffee Roasters,"Boulder, Colorado"
80,,,6.0,6.0,6.0,40/47,,,Medium-Dark,Willoughby's Coffee & Tea,"Branford, Connecticut"
81,,,8.0,6.0,7.0,38/46,,,Medium-Dark,Counter Culture Coffee,"Durham, North Carolina"
81,,,6.0,5.0,6.0,41/47,,,Medium-Dark,Allegro Coffee Roasters,"Boulder, Colorado"
82,,,7.0,6.0,6.0,50/59,,,Medium,Bucks County Coffee,"Langhorne, Pennsylvania"
84,,,8.0,6.0,7.0,40/45,,,Medium-Dark,Batdorf & Bronson,"Olympia, Washington"
80,,,6.0,7.0,5.0,35/41,,,Dark,Allegro Coffee Roasters,"Boulder, Colorado"
85,,,8.0,7.0,8.0,/,,,,Kauai Coffee Company,"Eleele, Kauai, Hawaii"
88,,,7.0,7.0,7.0,/,,,,Orleans Coffee Exchange,"New Orleans, Louisiana"
91,,,7.0,6.0,6.0,/,,,,Willoughby's Coffee & Tea,"Branford, Connecticut"
88,,,8.0,8.0,8.0,39/31,,,Dark,Counter Culture Coffee,"Durham, North Carolina"
84,,,8.0,6.0,8.0,/,,,,Batdorf & Bronson,"Olympia, Washington"
88,,,9.0,7.0,8.0,/,,,,Green Mountain Coffee Roasters,"Waterbury, Vermont"
87,,,9.0,5.0,7.0,/,"Honomalino Estate, Kona, Big Island, Hawaii",,,Willoughby's Coffee & Tea,"Branford, Connecticut"
88,,,8.0,7.0,8.0,/,"Honomalino Estate, Kona, Big Island, Hawaii",,,Willoughby's Coffee & Tea,"Branford, Connecticut"
87,,,8.0,8.0,7.0,/,,,,Allegro Coffee Roasters,"Boulder, Colorado"
90,,,8.0,6.0,8.0,11/44,,,Very Dark,Barnie's Coffee & Tea,"Orlando, Florida"
85,,,8.0,8.0,8.0,/,,,,The Roasterie,"Kansas City, Missouri"
86,,,8.0,8.0,7.0,/,,,,Armeno Coffee,"Northborough, Massachusetts"
87,,,8.0,5.0,8.0,/,,,,Kaanapali Estate Coffee,"Lahaina, Maui, Hawaii"
85,,,9.0,6.0,8.0,/,,,,Batdorf & Bronson,"Olympia, Washington"
87,,,7.0,8.0,7.0,/,,,,Armeno Coffee,"Northborough, Massachusetts"
81,,,7.0,6.0,6.0,23/23,Various,,Very Dark,Peet's Coffee & Tea,"Berkeley, California"
80,,,7.0,5.0,6.0,17/18,,,Very Dark,Jeremiah's Pick Gourmet Coffee,"San Francisco, California"
80,,,7.0,6.0,7.0,24/26,,,Very Dark,Starbucks Coffee,"Seattle, Washington"
88,,,7.0,6.0,8.0,31/32,Kenya,,Very Dark,Peet's Coffee & Tea,"Berkeley, California"
88,,,8.0,6.0,8.0,32/33,,,Very Dark,Pannikin Coffee & Tea,"San Diego, California"
85,,,7.0,5.0,6.0,32/34,,,Very Dark,Pannikin Coffee & Tea,"San Diego, California"
85,,,8.0,7.0,7.0,34/36,,,Dark,Batdorf & Bronson,"Olympia, Washington"
88,,,7.0,7.0,8.0,33/35,,,Very Dark,Starbucks Coffee,"Seattle, Washington"
84,,,7.0,6.0,7.0,35/42,,,Dark,Endless World Coffee,"Los Angeles, California"
84,,5.0,8.0,8.0,7.0,37/37,Nicaragua,,Dark,Batdorf & Bronson,"Olympia, Washington"
89,,,6.0,7.0,8.0,36/37,,,Dark,Heritage Coffee,"Juneau, Alaska"
83,,,6.0,7.0,7.0,42/47,,,Medium-Dark,Barnie's Coffee & Tea,"Orlando, Florida"
80,,,7.0,7.0,6.0,38/40,,,Dark,Dunn Bros. Coffee,"St. Paul, Minnesota"
93,,,9.0,7.0,9.0,43/44,,,Medium-Dark,The Roasterie,"Kansas City, Missouri"
86,,,8.0,8.0,7.0,41/45,,,Medium-Dark,Barnie's Coffee & Tea,"Orlando, Florida"
84,,,6.0,7.0,7.0,40/43,,,Medium-Dark,Café Del Mundo,"Anchorage, Alaska"
89,,,7.0,7.0,8.0,43/46,,,Medium-Dark,Boyd Coffee,"Portland, Oregon"
84,,,6.0,8.0,6.0,33/35,,,Very Dark,Montana Coffee Traders,"Whitefish, Montana"
81,,,7.0,7.0,6.0,37/39,,,Dark,Oren's Daily Roast,"New York, New York"
87,,,8.0,5.0,8.0,36/37,,,Dark,Heritage Coffee,"Juneau, Alaska"
79,,,6.0,6.0,6.0,30/32,,,Very Dark,Milone Bros. Coffee,"Modesto, California"
82,,,7.0,6.0,7.0,/,,,,Cafetera de Chaparral,"Tolima, Colombia"
83,,,5.0,7.0,7.0,/,,,,Guillermo Botero Mejia,"Valle del Cauca, Colombia"
88,,,8.0,6.0,7.0,/,,,,Milagro Coffee y Espresso,"Las Cruces, New Mexico"
84,,,6.0,8.0,7.0,/,,,,Yosemite Coffee Roasting,"Oakhurst, California"
89,,,7.0,8.0,8.0,/,,,,Milagro Coffee y Espresso,"Las Cruces, New Mexico"
85,,,7.0,7.0,9.0,/,,,,Sweet Maria's Coffee,"Columbus, Ohio"
94,,,8.0,6.0,8.0,/,,,,Alaska Coffee Roasting Company,"Fairbanks, Alaska"
86,,,8.0,8.0,8.0,/,,,,Alaska Coffee Roasting Company,"Fairbanks, Alaska"
81,,,9.0,6.0,7.0,/,,,,Anthony's Coffee,"Paia, Maui, Hawaii"
85,,,6.0,6.0,7.0,/,,,,Muddy Waters Coffee,"Arcata, California"
87,,,5.0,6.0,8.0,/,,,,Muddy Waters Coffee,"Arcata, California"
89,,,8.0,8.0,9.0,/,,,,Sweet Maria's Coffee,"Columbus, Ohio"
79,,,7.0,6.0,6.0,/,,,,Two Guys Roasting,"Knoxville, Tennessee"
80,,,6.0,7.0,6.0,/,,,,Yosemite Coffee Roasting,"Oakhurst, California"
83,,,7.0,8.0,6.0,/,,,,Caravan Coffee,"Newberg, Oregon"
85,,,7.0,7.0,8.0,/,,,,Java Trading Company,"Mercer Island, Washington"
85,,,7.0,7.0,8.0,/,,,,Java Trading Company,"Mercer Island, Washington"
85,,,8.0,7.0,7.0,/,,,,Mountanos Brothers Coffee Company,"South San Francisco, California"
83,,,7.0,7.0,6.0,/,,,,Starbucks Coffee,"Seattle, Washington"
86,,,7.0,8.0,8.0,/,,,,St. Ives Coffee Roasters,"Gainesville, Georgia"
86,,7.0,8.0,7.0,7.0,0/0,Not disclosed,,,Intelligentsia Coffee,"Chicago, Illinois"
87,,,8.0,6.0,8.0,/,,,,Green Mountain Coffee,"Waterbury, Vermont"
89,,,8.0,7.0,8.0,/,,,,Allegro Coffee,"Boulder, Colorado"
90,,,8.0,8.0,9.0,/,,,,Caravan Coffee,"Newberg, Oregon"
89,,,8.0,7.0,8.0,/,,,,Allegro Coffee,"Boulder, Colorado"
85,,,8.0,7.0,8.0,/,,,,Counter Culture Coffee,"Durham, North Carolina"
88,,,7.0,8.0,8.0,/,,,,Heritage Coffee,"Juneau, Alaska"
87,,,7.0,7.0,8.0,/,,,,Bendz Coffee,"Miami, Florida"
89,,,8.0,8.0,8.0,/,,,,Alpen Sierra Coffee,"South Lake Tahoe, California"
93,,,9.0,8.0,9.0,/,,,,Counter Culture Coffee,"Durham, North Carolina"
92,,,8.0,7.0,9.0,/,,,,Allegro Coffee,"Boulder, Colorado"
86,,,7.0,6.0,7.0,/,"Pluma Hidalgo village, Oaxaca State, Mexico.",,,Thanksgiving Coffee,"Fort Bragg, California"
78,,,6.0,5.0,6.0,/,,,,Eight O'Clock Coffee,"Montvale, New Jersey"
79,,,6.0,6.0,7.0,/,,,,Trader Joe's,"South Pasadena, California"
73,,,6.0,7.0,3.0,/,,,,Eight O'Clock Coffee,"Montvale, New Jersey"
74,,,4.0,8.0,4.0,/,,,,Chock Full O'Nuts Coffee,"New York, New York"
76,,,6.0,8.0,4.0,/,,,,Procter & Gamble,"Cincinnati, Ohio"
81,,,5.0,6.0,6.0,/,,,,Kraft Foods,"Tarrytown, New York"
82,,,8.0,7.0,6.0,/,,,,Buena Vista Coffee (Jewel-Osco),"Salt Lake City, Utah"
86,,,7.0,5.0,8.0,/,,,,Trader Joe's,"South Pasadena, California"
71,,,5.0,7.0,3.0,/,,,,Nestle USA,"Glendale, California"
